cell_number	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179
129.0	5.044e-08	8.298e-07	0.0001984	4.208e-18	1.66e-05	7.071e-12	1.26e-15	2.638e-18	2.638e-18	0.000361	1.708e-06	6.006e-06	9.333e-16	3.248e-15	1.027e-08	2.005e-11	1.146e-06	4.675e-05	3.457e-12	5.462e-10	2.479e-13	6.482e-11	3.014e-12	9.353e-18	9.892e-19	1.267e-15	2.027e-13	9.997e-21	0.0003809	7.642e-09	1938.0	0.01098	39.71	5.196e-06	1.259e-09	0.001	0.03386	1.889e-13	7.433e-05	1.257e-05	7.14e-05	1.481e-05	4.695e-16	3.732e-10	2.018e-10	26.79	0.0001315	2.174e-05	3.013e-09	9.991e-11	1.136e-06	0.06489	0.5315	2.517e-08	2.295e-06	2.517e-08	1.043e-11	2.295e-06	4.076e-09	1.148e-13	2.749e-14	26.21	8.939e-05	4.374e-05	1.145e-11	1.457e-12	66.66	3.371e-05	0.000921	1.311e-06	4.025e-16	3.681e-07	6.048e-10	2.244e-13	4.695e-16	5.278e-06	3.056e-05	0.0004929	1744.0	0.003792	5.862e-09	0.5967	3.556e-08	1.588e-09	0.0003238	4.33e-11	1.392e-12	3.718e-07	7.291e-16	0.007079	1.783e-07	6.538e-07	2.783e-05	31790.0	3.362	0.0002636	0.001716	7.023e-05	1.134	3.46e-12	0.004514	1.578e-07	0.0003757	1.481e-05	31820.0	1.735e-18	2.539e-09	3.732e-10	1.467e-22	6.661e-12	0.0004061	3.109e-13	1980.0	0.001322	2252.0	62.02	5.129e-07	0.06793	204.2	0.001688	0.04095	4.394e-38	3.855e-09	2.166e-11	0.001158	1.718e-06	1.379e-11	6.981	7.939e-19	9.3e-12	0.0	2.166e-11	2.666e-12	1.498e-14	2.36e-13	0.08412	2.212e-33	6.331e-18	8.18e-20	225.3	372.2	0.004543	295.6	396.1	8.013e-07	1.176e-11	60.12	5.726	10.13	2.727e-27	4.811e-14	6.868e-15	1.167e-06	1.601e-07	2.261e-07	1.623e-08	1.532e-09	8.781e-10	5.378e-09	118.3	0.5488	0.7306	21620.0	1.479	0.03142	4.822e-08	2.221e-09	2.221e-09	17.1	2.58e-07	7.688e-09	1.468e-08	5.089e-08	9.49e-09	0.02897	2.621e-12	0.0001297	7.379e-08	4050.0	0.2851
130.0	3.186e-08	4.997e-07	0.0001643	1.184e-18	1.515e-05	6.61e-12	1.04e-15	2.141e-18	2.141e-18	0.000153	1.434e-06	5.007e-06	5.132e-16	1.74e-15	3.911e-09	9.572e-12	7.642e-07	2.268e-05	1.716e-12	2.435e-10	7.133e-14	3.276e-11	1.496e-12	1.802e-18	4.251e-19	4.005e-16	5.832e-14	5.002e-21	0.0001896	3.437e-09	1849.0	0.009639	41.92	5.61e-06	8.655e-10	0.0009703	0.0285	7.942e-14	3.041e-05	1.147e-05	6.516e-05	1.358e-05	2.804e-16	3.143e-10	1.076e-10	16.78	8.79e-05	1.806e-05	2.662e-09	7.523e-11	6.668e-07	0.05324	0.3222	1.561e-08	1.279e-06	1.561e-08	4.119e-12	1.279e-06	1.466e-09	2.763e-14	1.476e-14	16.42	4.458e-05	3.611e-05	7.776e-12	1.056e-12	63.74	1.379e-05	0.0006177	1.196e-06	1.86e-16	2.051e-07	2.067e-10	1.362e-13	2.804e-16	4.511e-06	2.628e-05	0.0007491	1530.0	0.002595	1.557e-09	0.3667	2.142e-08	9.406e-10	0.0001285	2.435e-11	8.979e-13	2.882e-07	4.686e-16	0.006595	1.527e-07	6.208e-07	1.973e-05	27720.0	3.554	0.0001078	0.001151	6.41e-05	0.6933	2.508e-12	0.003975	8.788e-08	0.0001919	1.358e-05	27750.0	1.089e-18	1.936e-09	3.143e-10	1.216e-22	4.338e-12	0.0002129	1.365e-13	1894.0	0.0009905	2296.0	61.87	3.845e-07	0.06388	177.1	0.001238	0.0351	1.594e-38	2.651e-09	2.024e-11	0.0008267	1.674e-06	7.627e-12	4.669	2.646e-19	6.723e-12	0.0	2.024e-11	1.793e-12	1.37e-14	1.251e-13	0.08686	1.683e-33	3.348e-18	2.591e-20	230.5	376.1	0.004869	288.0	371.4	2.003e-06	6.669e-11	69.43	7.054	10.92	2.497e-26	8.368e-14	2.287e-14	5.627e-07	7.724e-08	1.09e-07	8.753e-09	8.119e-10	4.59e-10	2.891e-09	76.97	0.4192	0.5274	22310.0	1.551	0.03305	4.391e-08	2.04e-09	2.04e-09	16.0	1.779e-07	5.868e-09	1.136e-08	4.635e-08	8.645e-09	0.01745	8.521e-12	7.915e-05	3.893e-08	4070.0	0.3056
131.0	2.202e-08	3.292e-07	0.0001364	5.046e-19	1.382e-05	6.175e-12	8.596e-16	1.745e-18	1.745e-18	7.775e-05	1.207e-06	4.185e-06	3.102e-16	1.025e-15	1.793e-09	6.064e-12	6.19e-07	1.363e-05	1.071e-12	1.348e-10	2.798e-14	2.049e-11	9.337e-13	5.815e-19	2.27e-19	1.748e-16	2.288e-14	3.088e-21	0.0001166	1.918e-09	1762.0	0.008476	44.05	6.124e-06	6.608e-10	0.0009396	0.02401	4.113e-14	1.677e-05	1.047e-05	5.945e-05	1.245e-05	1.867e-16	2.655e-10	6.984e-11	11.52	6.577e-05	1.504e-05	2.361e-09	5.698e-11	4.6e-07	0.04696	0.2141	1.077e-08	7.827e-07	1.077e-08	1.988e-12	7.827e-07	6.358e-10	9.861e-15	8.716e-15	11.27	2.45e-05	3.444e-05	6.339e-12	8.702e-13	61.86	7.603e-06	0.0004602	1.092e-06	1.072e-16	1.277e-07	9.582e-11	9.199e-14	1.867e-16	3.861e-06	2.265e-05	0.001189	1438.0	0.00197	6.111e-10	0.247	1.411e-08	6.11e-10	6.13e-05	1.66e-11	6.323e-13	2.242e-07	3.373e-16	0.006133	1.308e-07	6.471e-07	1.565e-05	24220.0	3.801	5.946e-05	0.0008575	5.848e-05	0.4647	2.067e-12	0.003563	5.472e-08	0.0001081	1.245e-05	24250.0	7.677e-19	1.485e-09	2.655e-10	1.012e-22	3.171e-12	0.0001246	6.608e-14	1809.0	0.0007463	2332.0	61.64	2.905e-07	0.06001	165.0	0.0009131	0.03014	6.966e-39	2.024e-09	1.891e-11	0.0006521	1.621e-06	5.175e-12	3.412	1.063e-19	5.434e-12	0.0	1.891e-11	1.437e-12	1.343e-14	7.926e-14	0.09579	1.286e-33	1.993e-18	9.902e-21	234.5	377.9	0.005166	278.2	347.3	4.736e-06	3.422e-10	78.89	8.523	11.62	2.019e-25	1.403e-13	7.106e-14	3.366e-07	4.624e-08	6.515e-08	5.833e-09	5.32e-10	2.966e-10	1.92e-09	54.85	0.3505	0.4145	23010.0	1.622	0.03523	4.006e-08	2.067e-09	2.067e-09	14.97	1.375e-07	4.999e-09	9.83e-09	4.227e-08	7.889e-09	0.01154	2.74e-11	5.311e-05	2.296e-08	4071.0	0.3243
132.0	1.584e-08	2.257e-07	0.0001136	3.793e-19	1.261e-05	5.765e-12	7.116e-16	1.426e-18	1.426e-18	4.281e-05	1.018e-06	3.506e-06	1.957e-16	6.305e-16	8.932e-10	4.381e-12	5.502e-07	9.16e-06	7.519e-13	8.37e-11	1.283e-14	1.431e-11	6.555e-13	3.483e-19	1.36e-19	8.954e-17	1.049e-14	2.123e-21	8.007e-05	1.198e-09	1677.0	0.007466	46.15	6.702e-06	5.276e-10	0.0009093	0.02025	2.368e-14	1.53e-05	9.551e-06	5.425e-05	1.141e-05	1.305e-16	2.249e-10	4.977e-11	8.238	5.229e-05	1.256e-05	2.099e-09	4.34e-11	3.374e-07	0.04237	0.1481	7.785e-09	5.003e-07	7.785e-09	1.048e-12	5.003e-07	3.002e-10	6.08e-15	5.375e-15	8.062	1.41e-05	3.438e-05	5.607e-12	7.668e-13	60.38	6.937e-06	0.0003588	9.96e-07	6.899e-17	8.364e-08	7.387e-11	6.512e-14	1.305e-16	3.307e-06	1.957e-05	0.001883	1378.0	0.001562	4.136e-10	0.1733	9.674e-09	4.135e-10	3.177e-05	1.24e-11	4.62e-13	1.751e-07	2.585e-16	0.005697	1.122e-07	7.042e-07	1.32e-05	21210.0	4.077	5.425e-05	0.0006685	5.336e-05	0.3247	1.821e-12	0.00322	3.585e-08	6.382e-05	1.141e-05	21240.0	5.771e-19	1.145e-09	2.249e-10	8.442e-23	2.471e-12	7.754e-05	3.349e-14	1727.0	0.0005654	2363.0	61.34	2.209e-07	0.05638	157.1	0.0006762	0.02595	3.309e-39	1.616e-09	1.766e-11	0.0005353	1.562e-06	3.89e-12	2.591	4.651e-20	4.667e-12	0.0	1.766e-11	1.229e-12	1.343e-14	5.452e-14	0.1075	9.864e-34	1.268e-18	4.123e-21	237.4	378.0	0.00543	266.6	324.0	1.064e-05	1.6e-09	88.34	10.12	12.23	1.454e-24	2.276e-13	2.071e-13	2.255e-07	3.101e-08	4.361e-08	4.34e-09	3.89e-10	2.139e-10	1.423e-09	40.69	0.3057	0.3371	23770.0	1.693	0.03773	3.659e-08	2.188e-09	2.188e-09	14.01	1.132e-07	4.517e-09	9.055e-09	3.862e-08	7.211e-09	0.007951	8.355e-11	3.723e-05	1.443e-08	4054.0	0.341
133.0	1.163e-08	1.579e-07	9.482e-05	2.971e-19	1.152e-05	5.385e-12	5.903e-16	1.169e-18	1.169e-18	2.453e-05	8.604e-07	2.944e-06	1.263e-16	3.971e-16	4.644e-10	3.401e-12	5.157e-07	6.616e-06	5.686e-13	5.598e-11	6.474e-15	1.074e-11	4.957e-13	2.247e-19	8.772e-20	5.05e-17	5.294e-15	1.562e-21	5.892e-05	8.042e-10	1597.0	0.006592	48.27	7.339e-06	4.309e-10	0.0008805	0.01711	1.45e-14	1.397e-05	8.723e-06	4.954e-05	1.048e-05	9.352e-17	1.911e-10	3.732e-11	6.013	4.317e-05	1.052e-05	1.871e-09	3.322e-11	2.529e-07	0.03835	0.1047	5.762e-09	3.275e-07	5.762e-09	5.786e-13	3.275e-07	1.482e-10	3.839e-15	3.393e-15	5.885	8.321e-06	3.457e-05	5.158e-12	7.041e-13	59.08	6.335e-06	0.0002863	9.097e-07	4.728e-17	5.629e-08	5.723e-11	4.724e-14	9.352e-17	2.836e-06	1.693e-05	0.00292	1321.0	0.001266	2.859e-10	0.1242	6.769e-09	2.859e-10	1.717e-05	9.722e-12	3.433e-13	1.373e-07	2.062e-16	0.005291	9.653e-08	7.82e-07	1.158e-05	18630.0	4.378	4.955e-05	0.0005334	4.873e-05	0.2319	1.672e-12	0.002925	2.412e-08	3.866e-05	1.048e-05	18650.0	4.52e-19	8.87e-10	1.911e-10	7.062e-23	2.006e-12	5.058e-05	1.742e-14	1649.0	0.0004304	2392.0	61.0	1.69e-07	0.05304	149.9	0.0005027	0.0224	1.642e-39	1.32e-09	1.649e-11	0.0004468	1.496e-06	3.111e-12	2.006	2.128e-20	4.165e-12	0.0	1.649e-11	1.075e-12	1.344e-14	3.929e-14	0.1204	7.593e-34	8.423e-19	1.797e-21	239.4	376.7	0.005662	253.7	301.5	2.274e-05	6.839e-09	97.71	11.84	12.76	9.368e-24	3.579e-13	5.675e-13	1.625e-07	2.237e-08	3.139e-08	3.465e-09	3.049e-10	1.653e-10	1.13e-09	30.81	0.2735	0.2784	24630.0	1.764	0.04046	3.346e-08	2.374e-09	2.374e-09	13.12	9.703e-08	4.231e-09	8.686e-09	3.532e-08	6.603e-09	0.005601	2.385e-10	2.671e-05	9.502e-09	4020.0	0.3556
134.0	8.703e-09	1.126e-07	7.931e-05	2.395e-19	1.054e-05	5.036e-12	4.911e-16	9.606e-19	9.606e-19	1.457e-05	7.279e-07	2.476e-06	8.325e-17	2.554e-16	2.508e-10	2.786e-12	5.013e-07	5.056e-06	4.554e-13	3.97e-11	3.524e-15	8.516e-12	3.97e-13	1.535e-19	5.995e-20	3.075e-17	2.881e-15	1.209e-21	4.568e-05	5.705e-10	1521.0	0.005836	50.47	8.043e-06	3.59e-10	0.0008545	0.01448	9.31e-15	1.278e-05	7.982e-06	4.534e-05	9.628e-06	6.848e-17	1.63e-10	2.904e-11	4.467	3.655e-05	8.819e-06	1.67e-09	2.554e-11	1.929e-07	0.03472	0.07549	4.353e-09	2.191e-07	4.353e-09	3.324e-13	2.191e-07	7.61e-11	2.475e-15	2.188e-15	4.371	5.025e-06	3.486e-05	4.866e-12	6.651e-13	57.91	5.797e-06	0.0002332	8.324e-07	3.398e-17	3.878e-08	4.453e-11	3.501e-14	6.848e-17	2.433e-06	1.467e-05	0.004431	1264.0	0.001046	2.015e-10	0.0908	4.828e-09	2.015e-10	9.638e-06	7.888e-12	2.589e-13	1.081e-07	1.692e-16	0.004922	8.333e-08	8.757e-07	1.043e-05	16400.0	4.708	4.534e-05	0.0004346	4.459e-05	0.169	1.58e-12	0.002667	1.662e-08	2.396e-05	9.628e-06	16420.0	3.644e-19	6.902e-10	1.63e-10	5.921e-23	1.678e-12	3.463e-05	9.288e-15	1575.0	0.000329	2424.0	60.64	1.3e-07	0.05005	143.1	0.000375	0.01941	8.472e-40	1.1e-09	1.542e-11	0.000378	1.425e-06	2.603e-12	1.581	1.014e-20	3.82e-12	0.0	1.542e-11	9.569e-13	1.342e-14	2.96e-14	0.1345	5.864e-34	5.772e-19	8.155e-22	240.8	374.6	0.005861	239.9	279.8	4.629e-05	2.676e-08	107.0	13.66	13.23	5.404e-23	5.47e-13	1.464e-12	1.239e-07	1.709e-08	2.39e-08	2.924e-09	2.521e-10	1.348e-10	9.464e-10	23.77	0.2515	0.2331	25700.0	1.838	0.04343	3.064e-08	2.646e-09	2.646e-09	12.3	8.55e-08	4.06e-09	8.583e-09	3.234e-08	6.057e-09	0.004023	6.401e-10	1.957e-05	6.561e-09	3970.0	0.3682
135.0	6.654e-09	8.205e-08	6.644e-05	1.969e-19	9.673e-06	4.719e-12	4.098e-16	7.912e-19	7.912e-19	8.984e-06	6.163e-07	2.084e-06	5.605e-17	1.68e-16	1.41e-10	2.38e-12	4.99e-07	4.038e-06	3.811e-13	2.948e-11	2.044e-15	7.058e-12	3.323e-13	1.097e-19	4.283e-20	1.997e-17	1.672e-15	9.713e-22	3.682e-05	4.219e-10	1451.0	0.005184	52.88	8.831e-06	3.058e-10	0.0008325	0.01229	6.219e-15	1.173e-05	7.326e-06	4.161e-05	8.867e-06	5.128e-17	1.396e-10	2.329e-11	3.38	3.148e-05	7.406e-06	1.491e-09	1.971e-11	1.503e-07	0.03151	0.05562	3.361e-09	1.501e-07	3.361e-09	1.991e-13	1.501e-07	4.073e-11	1.631e-15	1.442e-15	3.306	3.107e-06	3.539e-05	4.676e-12	6.409e-13	56.83	5.321e-06	0.0001944	7.64e-07	2.542e-17	2.735e-08	3.477e-11	2.656e-14	5.128e-17	2.087e-06	1.272e-05	0.006602	1209.0	0.0008808	1.448e-10	0.06787	3.516e-09	1.448e-10	5.627e-06	6.58e-12	1.985e-13	8.553e-08	1.417e-16	0.004592	7.229e-08	9.806e-07	9.595e-06	14480.0	5.076	4.161e-05	0.0003623	4.093e-05	0.126	1.522e-12	0.00244	1.172e-08	1.519e-05	8.867e-06	14500.0	2.997e-19	5.389e-10	1.396e-10	4.973e-23	1.435e-12	2.495e-05	5.081e-15	1507.0	0.0002525	2463.0	60.27	1.004e-07	0.04746	136.9	0.0002805	0.01688	4.556e-40	9.366e-10	1.445e-11	0.0003242	1.348e-06	2.248e-12	1.271	5.041e-21	3.575e-12	0.0	1.445e-11	8.69e-13	1.341e-14	2.34e-14	0.1503	4.538e-34	4.045e-19	3.865e-22	241.4	371.2	0.006018	225.1	258.3	8.988e-05	9.616e-08	116.0	15.58	13.64	2.801e-22	8.13e-13	3.564e-12	9.861e-08	1.363e-08	1.9e-08	2.577e-09	2.169e-10	1.144e-10	8.25e-10	18.72	0.2388	0.198	27080.0	1.916	0.04665	2.808e-08	3.042e-09	3.042e-09	11.56	7.683e-08	3.958e-09	8.681e-09	2.964e-08	5.564e-09	0.00295	1.626e-09	1.467e-05	4.758e-09	3903.0	0.3782
136.0	5.207e-09	6.11e-08	5.569e-05	1.642e-19	8.911e-06	4.435e-12	3.431e-16	6.527e-19	6.527e-19	5.762e-06	5.218e-07	1.756e-06	3.857e-17	1.129e-16	8.267e-11	2.098e-12	5.026e-07	3.335e-06	3.295e-13	2.268e-11	1.25e-15	6.044e-12	2.872e-13	8.09e-20	3.159e-20	1.367e-17	1.022e-15	8.007e-22	3.048e-05	3.213e-10	1386.0	0.004623	55.63	9.726e-06	2.667e-10	0.000816	0.01045	4.297e-15	1.081e-05	6.749e-06	3.833e-05	8.188e-06	3.925e-17	1.201e-10	1.915e-11	2.605	2.739e-05	6.222e-06	1.33e-09	1.526e-11	1.197e-07	0.02867	0.04196	2.655e-09	1.055e-07	2.655e-09	1.245e-13	1.055e-07	2.275e-11	1.099e-15	9.716e-16	2.546	1.967e-06	3.626e-05	4.558e-12	6.263e-13	55.83	4.902e-06	0.0001661	7.038e-07	1.968e-17	1.975e-08	2.722e-11	2.063e-14	3.925e-17	1.789e-06	1.103e-05	0.009696	1158.0	0.0007575	1.063e-10	0.05195	2.619e-09	1.063e-10	3.422e-06	5.615e-12	1.547e-13	6.796e-08	1.205e-16	0.004304	6.313e-08	1.092e-06	8.957e-06	12830.0	5.495	3.833e-05	0.0003095	3.77e-05	0.09615	1.488e-12	0.002239	8.464e-09	9.857e-06	8.188e-06	12850.0	2.499e-19	4.219e-10	1.201e-10	4.181e-23	1.248e-12	1.893e-05	2.854e-15	1446.0	0.0001942	2516.0	59.93	7.77e-08	0.04532	131.4	0.0002101	0.01476	2.556e-40	8.168e-10	1.358e-11	0.000282	1.267e-06	1.98e-12	1.044	2.621e-21	3.396e-12	0.0	1.358e-11	8.065e-13	1.341e-14	1.942e-14	0.1682	3.517e-34	2.879e-19	1.914e-22	242.0	367.9	0.00615	210.3	237.7	0.0001669	3.186e-07	125.1	17.62	14.02	1.311e-21	1.181e-12	8.214e-12	8.103e-08	1.124e-08	1.558e-08	2.349e-09	1.92e-10	9.981e-11	7.398e-10	15.06	0.2353	0.171	28930.0	2.002	0.05016	2.575e-08	3.612e-09	3.612e-09	10.88	7e-08	3.898e-09	8.947e-09	2.718e-08	5.12e-09	0.00221	3.933e-09	1.126e-05	3.621e-09	3818.0	0.3866
137.0	4.172e-09	4.654e-08	4.666e-05	1.382e-19	8.245e-06	4.181e-12	2.881e-16	5.386e-19	5.386e-19	3.842e-06	4.413e-07	1.478e-06	2.709e-17	7.759e-17	5.049e-11	1.894e-12	5.079e-07	2.823e-06	2.916e-13	1.793e-11	7.969e-16	5.304e-12	2.542e-13	6.1e-20	2.382e-20	9.767e-18	6.515e-16	6.707e-22	2.566e-05	2.494e-10	1328.0	0.004141	58.88	1.076e-05	2.383e-10	0.0008062	0.008914	3.058e-15	1e-05	6.245e-06	3.547e-05	7.586e-06	3.07e-17	1.039e-10	1.609e-11	2.043	2.397e-05	5.224e-06	1.184e-09	1.183e-11	9.764e-08	0.02618	0.03244	2.145e-09	7.613e-08	2.145e-09	8.125e-14	7.613e-08	1.325e-11	7.567e-16	6.69e-16	1.995	1.274e-06	3.756e-05	4.493e-12	6.185e-13	54.9	4.535e-06	0.0001455	6.512e-07	1.57e-17	1.459e-08	2.134e-11	1.642e-14	3.07e-17	1.53e-06	9.543e-06	0.01408	1110.0	0.0006654	7.954e-11	0.04074	1.995e-09	7.954e-11	2.166e-06	4.885e-12	1.225e-13	5.422e-08	1.037e-16	0.004058	5.557e-08	1.205e-06	8.461e-06	11420.0	5.983	3.547e-05	0.0002712	3.489e-05	0.07524	1.469e-12	0.00206	6.251e-09	6.535e-06	7.586e-06	11440.0	2.103e-19	3.307e-10	1.039e-10	3.515e-23	1.101e-12	1.509e-05	1.644e-15	1391.0	0.0001496	2589.0	59.65	6.023e-08	0.04369	126.5	0.0001572	0.01297	1.496e-40	7.297e-10	1.28e-11	0.0002487	1.182e-06	1.762e-12	0.8769	1.424e-21	3.264e-12	0.0	1.28e-11	7.656e-13	1.343e-14	1.688e-14	0.1892	2.724e-34	2.07e-19	9.896e-23	242.4	364.7	0.006249	195.2	217.6	0.0002975	9.794e-07	134.4	19.79	14.4	5.582e-21	1.681e-12	1.8e-11	6.808e-08	9.481e-09	1.305e-08	2.198e-09	1.733e-10	8.877e-11	6.759e-10	12.38	0.2411	0.15	31440.0	2.097	0.05402	2.361e-08	4.428e-09	4.428e-09	10.28	6.442e-08	3.862e-09	9.373e-09	2.492e-08	4.716e-09	0.001691	9.086e-09	8.844e-06	2.88e-09	3716.0	0.393
138.0	3.425e-09	3.623e-08	3.9e-05	1.169e-19	7.664e-06	3.955e-12	2.426e-16	4.44e-19	4.44e-19	2.659e-06	3.722e-07	1.241e-06	1.941e-17	5.44e-17	3.209e-11	1.739e-12	5.116e-07	2.436e-06	2.625e-13	1.447e-11	5.262e-16	4.74e-12	2.288e-13	4.665e-20	1.822e-20	7.232e-18	4.302e-16	5.667e-22	2.18e-05	1.958e-10	1275.0	0.003725	62.84	1.198e-05	2.182e-10	0.0008049	0.007611	2.233e-15	9.296e-06	5.804e-06	3.297e-05	7.055e-06	2.45e-17	9.037e-11	1.377e-11	1.629	2.102e-05	4.376e-06	1.05e-09	9.171e-12	8.155e-08	0.02399	0.02571	1.774e-09	5.645e-08	1.774e-09	5.526e-14	5.645e-08	8.034e-12	5.316e-16	4.7e-16	1.588	8.426e-07	3.939e-05	4.469e-12	6.159e-13	54.02	4.216e-06	0.0001309	6.053e-07	1.287e-17	1.101e-08	1.673e-11	1.339e-14	2.45e-17	1.305e-06	8.236e-06	0.02028	1067.0	0.0005969	6.062e-11	0.03277	1.553e-09	6.062e-11	1.425e-06	4.319e-12	9.843e-14	4.341e-08	8.997e-17	0.003855	4.937e-08	1.314e-06	8.075e-06	10210.0	6.562	3.297e-05	0.0002438	3.243e-05	0.06038	1.463e-12	0.0019	4.717e-09	4.423e-06	7.055e-06	10220.0	1.779e-19	2.593e-10	9.037e-11	2.951e-23	9.826e-13	1.257e-05	9.697e-16	1342.0	0.0001152	2691.0	59.45	4.669e-08	0.04261	122.2	0.0001174	0.01147	9.12e-41	6.683e-10	1.211e-11	0.0002221	1.094e-06	1.574e-12	0.7541	8.075e-22	3.169e-12	0.0	1.211e-11	7.438e-13	1.348e-14	1.529e-14	0.2142	2.105e-34	1.497e-19	5.331e-23	242.8	361.4	0.00631	179.9	197.7	0.0005111	2.814e-06	143.8	22.09	14.78	2.182e-20	2.347e-12	3.768e-11	5.81e-08	8.134e-09	1.109e-08	2.101e-09	1.582e-10	7.989e-11	6.249e-10	10.41	0.2569	0.1336	34820.0	2.205	0.05832	2.163e-08	5.586e-09	5.586e-09	9.744	5.97e-08	3.839e-09	9.964e-09	2.283e-08	4.348e-09	0.00132	2.01e-08	7.118e-06	2.383e-09	3596.0	0.397
139.0	2.879e-09	2.877e-08	3.248e-05	9.91e-20	7.155e-06	3.752e-12	2.045e-16	3.65e-19	3.65e-19	1.908e-06	3.126e-07	1.037e-06	1.416e-17	3.884e-17	2.119e-11	1.618e-12	5.115e-07	2.134e-06	2.393e-13	1.188e-11	3.576e-16	4.294e-12	2.086e-13	3.597e-20	1.405e-20	5.515e-18	2.924e-16	4.804e-22	1.858e-05	1.547e-10	1226.0	0.003364	67.73	1.344e-05	2.047e-10	0.0008134	0.006499	1.669e-15	8.679e-06	5.419e-06	3.078e-05	6.59e-06	1.992e-17	7.914e-11	1.197e-11	1.318	1.842e-05	3.651e-06	9.276e-10	7.102e-12	6.973e-08	0.02205	0.0209	1.501e-09	4.303e-08	1.501e-09	3.911e-14	4.303e-08	5.067e-12	3.804e-16	3.363e-16	1.283	5.685e-07	4.182e-05	4.477e-12	6.173e-13	53.18	3.936e-06	0.0001207	5.651e-07	1.079e-17	8.47e-09	1.309e-11	1.116e-14	1.992e-17	1.107e-06	7.075e-06	0.02908	1026.0	0.0005467	4.696e-11	0.02704	1.233e-09	4.696e-11	9.732e-07	3.872e-12	8.017e-14	3.484e-08	7.854e-17	0.003692	4.434e-08	1.415e-06	7.778e-06	9168.0	7.261	3.078e-05	0.000225	3.027e-05	0.04969	1.466e-12	0.001758	3.63e-09	3.051e-06	6.59e-06	9185.0	1.508e-19	2.029e-10	7.914e-11	2.469e-23	8.874e-13	1.089e-05	5.842e-16	1298.0	8.851e-05	2829.0	59.36	3.615e-08	0.04214	118.5	8.71e-05	0.01019	5.781e-41	6.27e-10	1.149e-11	0.0002009	1.002e-06	1.405e-12	0.6636	4.768e-22	3.1e-12	0.0	1.149e-11	7.393e-13	1.355e-14	1.436e-14	0.2446	1.618e-34	1.084e-19	2.984e-23	243.0	357.9	0.006326	164.2	177.9	0.0008502	7.61e-06	153.2	24.52	15.15	7.907e-20	3.222e-12	7.576e-11	5.009e-08	7.061e-09	9.517e-09	2.046e-09	1.454e-10	7.238e-11	5.814e-10	8.93	0.2837	0.1207	39340.0	2.328	0.06317	1.979e-08	7.213e-09	7.213e-09	9.281	5.56e-08	3.818e-09	1.073e-08	2.089e-08	4.011e-09	0.001051	4.261e-08	5.871e-06	2.037e-09	3455.0	0.3983
